StartDate,Duration (in seconds),ResponseId,LocationLatitude,LocationLongitude,Q1,Q1_6_TEXT,school_selected,school_other,Q3,Q4,Q4_12_TEXT,Q5,Q5_8_TEXT,Q6,Q7,Q8,Q8_4_TEXT,Q9,Q9_6_TEXT,has_library,Q11,Q13,Q14,Q15,Q16,Q16_3_TEXT,Q17,Q18,Q18_3_TEXT,Q12,Q19,Q20,lantern_group,Q22,Q22_7_TEXT,Q23,Q24,Q24_3_TEXT,Q25,Q25_8_TEXT,Q26,Q27,Q28,Q28_18_TEXT,Q29,Q29_5_TEXT,Q30,menstrual_kit,Q32,Q33,Q33_5_TEXT,Q34,Q34_3_TEXT,Q35,Q35_4_TEXT,has_computers,Q37,Q37_9_TEXT,Q38,Q38_7_TEXT,Q39,Q40,Q40_4_TEXT,Q41,Q41_9_TEXT,Q42,Q43,school_name
2019-03-21 03:17:27,658,R_3FvHpTT1nsFktrm,5.550201416015625,-0.2174072265625,Sarah,NA,Ataampuutum A/B,NA,Male,15,NA,JHS Form 2,NA,Yes,1-2 times,NA,NA,No problems,NA,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,5,NA,Yes,NA,NA,Every day,NA,No,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ataampuutum A/B
2019-03-21 03:28:32,725,R_hkmBe17yNwquFKS,5.550201416015625,-0.2174072265625,Sarah,NA,Ataampuutum A/B,NA,Male,12,NA,JHS Form 1,NA,Yes,1-2 times,NA,NA,No problems,NA,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,4,NA,No,NA,NA,3 x per week,NA,No,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ataampuutum A/B
2019-03-21 03:40:44,645,R_6oEtieaqkBkGR4f,5.550201416015625,-0.2174072265625,Sarah,NA,Ataampuutum A/B,NA,Female,13,NA,Class 6,NA,Yes,1-2 times,NA,NA,No problems,NA,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,4,NA,No,NA,NA,3 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,NA,NA,No,No,"Never, I do not have a kit",I do not have a kit,NA,I do not have a kit,NA,Nothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ataampuutum A/B
2019-03-21 03:51:36,619,R_5DNSxGTczyDMzn8,5.550201416015625,-0.2174072265625,Sarah,NA,Ataampuutum A/B,NA,Female,12,NA,Class 5,NA,No,Never,NA,NA,Other,Never used in this school year,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,4,NA,No,NA,NA,5 x per week,NA,No,"Reading,Homework,Exams,Remembering lessons",No Problem,NA,NA,NA,No,No,"Never, I do not have a kit",I do not have a kit,NA,I do not have a kit,NA,Nothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ataampuutum A/B
2019-03-21 04:02:02,721,R_4AKX6fIZsTLqccR,5.550201416015625,-0.2174072265625,Sarah,NA,Ataampuutum A/B,NA,Female,10,NA,Class 5,NA,No,Never,NA,NA,Other,Never used in this school year,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Never assigned a group,NA,No,No,"Never, I do not have a kit",I do not have a kit,NA,I do not have a kit,NA,Nothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ataampuutum A/B
2019-03-21 04:14:12,653,R_4EOwWpURAquoAgW,5.550201416015625,-0.2174072265625,Sarah,NA,Ataampuutum A/B,NA,Female,11,NA,Class 5,NA,No,Never,NA,NA,Other,Never used in this school year,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Never assigned a group,NA,No,No,"Never, I do not have a kit",I do not have a kit,NA,I do not have a kit,NA,Nothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ataampuutum A/B
2019-03-21 04:58:59,771,R_mdfsuRuixLDHhui,10.825748000000000814679879113100469112396240234375,-0.975119999999999986783905114862136542797088623046875,Sarah,NA,Anateem Sumbrungu,NA,Female,15,NA,JHS Form 2,NA,Yes,3-4 times,NA,NA,"Missing parts,Other","Some parts, battery  was not in",Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Never assigned a group,NA,Yes,Yes,Every time I have my period for the entire period,I feel more confident and comfortable when I have my period,NA,The pads and underwear are difficult to clean,NA,Disposable Pad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anateem Sumbrungu
2019-03-21 05:11:56,904,R_lAXhP86Rvvku1Ch,5.550201416015625,-0.2174072265625,Sarah,NA,Anateem Sumbrungu,NA,Female,16,NA,JHS Form 2,NA,Yes,3-4 times,NA,NA,No problems,NA,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,6,NA,No,NA,NA,6 x per week,NA,No,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,NA,NA,Yes,Yes,Every time I have my period for the entire period,I feel more confident and comfortable when I have my period,NA,The pads and underwear are difficult to clean,NA,Nothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anateem Sumbrungu
2019-03-21 05:27:13,845,R_6ywF5O0FuWKGRu7,5.550201416015625,-0.2174072265625,Sarah,NA,Anateem Sumbrungu,NA,Male,16,NA,JHS Form 2,NA,Yes,1-2 times,NA,NA,Difficult to understand,NA,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Never assigned a group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anateem Sumbrungu
2019-03-21 05:41:30,730,R_oTZVKBppd3JyA6z,5.550201416015625,-0.2174072265625,Sarah,NA,Anateem Sumbrungu,NA,Male,16,NA,JHS Form 2,NA,No,Never,NA,NA,Other,Never used in this school year,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2,NA,No,NA,NA,4 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",Charging lanterns takes too long,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anateem Sumbrungu
2019-03-21 05:53:51,912,R_o5xjmDj46PWN2v4,5.550201416015625,-0.2174072265625,Sarah,NA,Anateem Sumbrungu,NA,Female,16,NA,JHS Form 2,NA,Yes,1-2 times,NA,NA,Missing parts,NA,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Never assigned a group,NA,Yes,Yes,Every time I have my period for the entire period,I feel more confident and comfortable when I have my period,NA,The pads and underwear are difficult to clean,NA,Disposable Pad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anateem Sumbrungu
2019-03-21 06:09:15,546,R_hko3sxTZJbXp7jA,5.550201416015625,-0.2174072265625,Sarah,NA,Anateem Sumbrungu,NA,Male,14,NA,JHS Form 1,NA,No,Never,NA,NA,Other,Never used in this school year,Yes,NA,"I visit with my class, during the library period",1-2 times a week,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Never assigned a group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anateem Sumbrungu
2019-03-21 06:18:31,674,R_nFkW7N4sIC512up,5.550201416015625,-0.2174072265625,Sarah,NA,Anateem Sumbrungu,NA,Male,17,NA,JHS Form 1,NA,Yes,1-2 times,NA,NA,Difficult to understand,NA,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anateem Sumbrungu
2019-03-21 06:29:59,862,R_doUtLHr9JlJNtKb,5.550201416015625,-0.2174072265625,Sarah,NA,Anateem Sumbrungu,NA,Male,16,NA,JHS Form 1,NA,Yes,1-2 times,NA,NA,Difficult to understand,NA,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anateem Sumbrungu
2019-03-26 05:13:17,1127,R_bBXry7lxDcoxtEa,5.8172090000000000742375050322152674198150634765625,0.31818800000000002636824092405731789767742156982421875,Sarah,NA,Minya D/A Basic School,NA,Female,13,NA,Class 6,NA,Yes,3-4 times,NA,NA,Missing parts,NA,Yes,NA,"We do not visit the library, but my teacher brings us books from the library to read in our class",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3,NA,No,NA,NA,5 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,NA,NA,No,No,"Never, I do not have a kit",I do not have a kit,NA,I do not have a kit,NA,Nothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minya D/A Basic School
2019-03-26 05:32:11,1056,R_2dPmX4liqhPOmpS,5.550201416015625,-0.2174072265625,Sarah,NA,Minya D/A Basic School,NA,Male,14,NA,Class 5,NA,Yes,3-4 times,NA,NA,Other,Hadn't used it in this school year,Yes,NA,"We do not visit the library, but my teacher brings us books from the library to read in our class",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,4,NA,Yes,NA,NA,5 x per week,NA,No,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minya D/A Basic School
2019-03-26 05:49:55,883,R_lYZ087ye5xgLJK8,5.550201416015625,-0.2174072265625,Sarah,NA,Minya D/A Basic School,NA,Female,10,NA,Class 5,NA,Yes,1-2 times,NA,NA,No problems,NA,Yes,NA,"We do not visit the library, but my teacher brings us books from the library to read in our class",More than 3 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3,NA,Yes,NA,NA,5 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",Other,The chargers are not working,NA,NA,No,No,"Never, I do not have a kit",I do not have a kit,NA,I do not have a kit,NA,Nothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minya D/A Basic School
2019-03-26 06:04:45,963,R_kGzKhadgQA3mvz5,5.550201416015625,-0.2174072265625,Sarah,NA,Minya D/A Basic School,NA,Female,16,NA,Class 4,NA,Yes,3-4 times,NA,NA,No problems,NA,Yes,NA,"We do not visit the library, but my teacher brings us books from the library to read in our class",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,4,NA,No,NA,NA,3 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,NA,NA,No,No,"Never, I do not have a kit",I do not have a kit,NA,I do not have a kit,NA,Nothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minya D/A Basic School
2019-03-26 06:20:55,924,R_ikrgXrZy7uxhbgT,5.550201416015625,-0.2174072265625,Sarah,NA,Minya D/A Basic School,NA,Male,14,NA,JHS Form 1,NA,Yes,3-4 times,NA,NA,Other,Battery not strong,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3,NA,Yes,NA,NA,Every day,NA,No,"Reading,Homework,Exams,Remembering lessons,Dictation",Other,Spoilt chargers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minya D/A Basic School
2019-03-27 06:15:25,842,R_b8uIeGyinQUXtHj,5.98609900000000028086333259125240147113800048828125,0.357161000000000006249223361010081134736537933349609375,George,NA,Luta,NA,Female,12,NA,Class 4,NA,No,Never,NA,NA,Other,Not used some ever,Yes,NA,I have never visited the library.,I have never visited,No,NA,NA,NA,NA,NA,NA,NA,NA,No,2,NA,Yes,NA,NA,Every day,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",Lantern not working,NA,NA,NA,No,No,"Never, I do not have a kit",I do not have a kit,NA,I do not have a kit,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luta
2019-03-27 05:27:15,1038,R_59lWQ3HrnglDUcS,5.9862149999999996197175278211943805217742919921875,0.357136999999999982247089747033896856009960174560546875,George,NA,Luta,NA,Female,13,NA,Class 6,NA,Yes,1-2 times,NA,NA,Not enough science kits,NA,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Never assigned a group,NA,Yes,No,"Never, I do not have a kit",I do not have a kit,NA,I do not have a kit,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luta
2019-03-27 05:11:44,869,R_1MxzMTUieHDPRqs,5.9862429999999999807869244250468909740447998046875,0.357138000000000011002754263245151378214359283447265625,George,NA,Luta,NA,Female,14,NA,JHS Form 1,NA,Yes,1-2 times,NA,NA,"Not enough science kits,Other",In class 5,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Never assigned a group,NA,No,No,"Never, I do not have a kit",I do not have a kit,NA,I do not have a kit,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luta
2019-03-27 04:53:17,1054,R_aKaZd9VIcDxtSYF,5.9861500000000003041122909053228795528411865234375,0.35748400000000002396660647718817926943302154541015625,George,NA,Luta,NA,Female,15,NA,JHS Form 2,NA,Yes,1-2 times,NA,NA,No problems,NA,Yes,NA,I visit the library during a school break or after school,1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Other,Has electricity,Yes,No,"Never, I do not have a kit",I do not have a kit,NA,I do not have a kit,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Luta
2019-03-27 03:21:06,842,R_hWqeaWYg4oluLki,5.95249299999999958998841975699178874492645263671875,0.37108799999999997343280710992985405027866363525390625,George,NA,Amuyaokope,NA,Male,14,NA,Class 6,NA,Yes,1-2 times,NA,NA,"No problems,Other",Used it in class 5,Yes,NA,I have never visited the library.,I have never visited,I do not know,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amuyaokope
2019-03-27 03:04:04,986,R_l5h4EONuRA0qr9f,5.95244299999999970651742842164821922779083251953125,0.3709350000000000147082346302340738475322723388671875,George,NA,Amuyaokope,NA,Male,13,NA,Class 6,NA,No,Never,NA,NA,Other,Not used ever,Yes,NA,I visit the library during a school break or after school,More than 3 times a week,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amuyaokope
2019-03-27 02:38:39,1431,R_lN7deR4rHQSEP0W,5.95251199999999958123453325242735445499420166015625,0.37108499999999999818811602381174452602863311767578125,George,NA,Amuyaokope,NA,Female,13,NA,Class 6,NA,No,Never,NA,NA,"Missing parts,Difficult to understand,Teachers not allowing us to touch it ourselves",NA,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3,NA,Yes,NA,NA,5 x per week,NA,No,"Reading,Homework,Exams,Remembering lessons,Dictation",Charging lanterns takes too long,NA,NA,NA,No,No,"Never, I do not have a kit",Other,Not menstruating,I do not have a kit,NA,Nothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amuyaokope
2019-03-26 05:54:55,870,R_h4wNVZal5Tm8MYw,5.81726499999999990819787853979505598545074462890625,0.318228000000000010860645716093131341040134429931640625,George,NA,Minya D/A Basic School,NA,Male,18,NA,Class 4,NA,Yes,1-2 times,NA,NA,Not enough science kits,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3,NA,Yes,NA,NA,Every day,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",Charging lanterns takes too long,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minya D/A Basic School
2019-03-26 05:31:13,1248,R_ggMK3BpLZMuYeeo,5.8172680000000003275317794759757816791534423828125,0.318218999999999974104269995223148725926876068115234375,George,NA,Minya D/A Basic School,NA,Male,12,NA,Class 6,NA,Yes,1-2 times,NA,NA,Not enough science kits,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3,NA,Yes,NA,NA,5 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation","Charging lanterns takes too long,Group not meeting together",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minya D/A Basic School
2019-03-21 07:09:24,735,R_55cSDqvpa6rfU8q,10.8257600000000007156586434575729072093963623046875,-0.9750229999999999730420086052617989480495452880859375,Sarah,NA,Anateem Sumbrungu,NA,Female,15,NA,JHS Form 1,NA,Yes,1-2 times,NA,NA,Difficult to understand,NA,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Never assigned a group,NA,Yes,Yes,Every time I have my period for the entire period,I feel more confident and comfortable when I have my period,NA,The pads and underwear are difficult to clean,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anateem Sumbrungu
2019-03-21 06:58:59,618,R_lwgQK860wVEjpJy,10.8258840000000002845581548172049224376678466796875,-0.975030999999999981042719809920527040958404541015625,Sarah,NA,Anateem Sumbrungu,NA,Female,14,NA,JHS Form 1,NA,Yes,1-2 times,NA,NA,Difficult to understand,NA,Yes,NA,"I visit with my class, during the library period",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Never assigned a group,NA,No,No,"Never, I do not have a kit",I do not have a kit,NA,I do not have a kit,NA,Nothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anateem Sumbrungu
2019-03-20 02:27:58,1062,R_55IxvlPJQPkiqPe,10.8316040000000004539515430224128067493438720703125,-0.8610640000000000515711917614680714905261993408203125,George,NA,Yorogo-Asorogobisi,NA,Male,17,NA,JHS Form 3,NA,Yes,1-2 times,NA,NA,"Missing parts,Difficult to understand",NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Never assigned a group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yorogo-Asorogobisi
2019-03-20 02:01:58,1520,R_g5FwinSFsmeErM4,10.8315719999999995337702785036526620388031005859375,-0.861043000000000002813749233609996736049652099609375,George,NA,Yorogo-Asorogobisi,NA,Female,16,NA,JHS Form 3,NA,Yes,1-2 times,NA,NA,No problems,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Other,Has electricity,Yes,Yes,Every time I have my period for the entire period,I feel more confident and comfortable when I have my period,NA,Other students make fun of me when they notice me carrying my case at school,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yorogo-Asorogobisi
2019-02-22 01:13:27,914,R_17H96eKhMZBLXTY,7.80243999999999982009057930554263293743133544921875,-1.012763000000000079836581790004856884479522705078125,Sarah,NA,Nwowom,NA,Male,12,NA,Class 4,NA,No,Never,NA,NA,Other,Never used the kit before,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2,NA,Yes,NA,NA,2 x per week,NA,No,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nwowom
2019-02-22 01:00:25,776,R_2VWZokUXbVRwvSq,7.8025450000000002859223968698643147945404052734375,-1.012783999999999906549419392831623554229736328125,Sarah,NA,Nwowom,NA,Female,12,NA,Class 5,NA,Yes,3-4 times,NA,NA,No problems,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A - This student is not currently in a lantern group,NA,No,NA,NA,NA,NA,No,NA,NA,NA,Never assigned a group,NA,No,No,"Never, I do not have a kit",I do not have a kit,NA,I do not have a kit,NA,Nothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nwowom
2019-02-21 06:38:25,66115,R_c9fERuWvXJeiBPK,7.80247099999999971231545714545063674449920654296875,-1.01252399999999997959321262896992266178131103515625,Sarah,NA,Nwowom,NA,Female,12,NA,Class 4,NA,Yes,3-4 times,NA,NA,No problems,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,2,NA,Yes,NA,NA,5 x per week,NA,No,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,NA,NA,No,No,"Never, I do not have a kit",I do not have a kit,NA,I do not have a kit,NA,Nothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nwowom
2019-02-21 06:25:51,748,R_0BL0DAgqDqcaCUF,7.62808400000000030871660783304832875728607177734375,-0.97109999999999996322941342441481538116931915283203125,Sarah,NA,Watroso,NA,Male,11,NA,Class 4,NA,No,Never,NA,NA,Other,Never used the kit before,Yes,NA,"We do not visit the library, but my teacher brings us books from the library to read in our class",1-2 times a week,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,3,NA,No,NA,NA,4 x per week,NA,No,"Reading,Homework,Exams,Remembering lessons,Dictation",Charging lanterns takes too long,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Watro (Watroso)
2019-02-21 06:14:08,698,R_3CpLBvsdHE93GdZ,7.62812900000000038147618397488258779048919677734375,-0.9710419999999999607354084218968637287616729736328125,Sarah,NA,Watroso,NA,Male,10,NA,Class 4,NA,Yes,1-2 times,NA,NA,No problems,NA,Yes,NA,"We do not visit the library, but my teacher brings us books from the library to read in our class",More than 3 times a week,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,6,NA,No,NA,NA,5 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Watro (Watroso)
2019-02-21 06:00:05,838,R_acsk44BLWLR9sNN,7.62806099999999975835862642270512878894805908203125,-0.97102399999999999824495944267255254089832305908203125,Sarah,NA,Watroso,NA,Male,11,NA,Class 5,NA,Yes,3-4 times,NA,NA,No problems,NA,Yes,NA,"We do not visit the library, but my teacher brings us books from the library to read in our class",1-2 times a week,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,6,NA,No,NA,NA,5 x per week,NA,Yes,"Reading,Homework,Exams,Remembering lessons,Dictation",No Problem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Watro (Watroso)
