StartDate,Duration (in seconds),ResponseId,LocationLatitude,LocationLongitude,Q1,Q1_4_TEXT,Q1.5,Q1.5_6_TEXT,school_name,Q2_69_TEXT,Q3,Q3_5_TEXT,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q18_5_TEXT,Q18_6_TEXT,Q19,Q19_7_TEXT,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31_1,Q31_2,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q39_TEXT,Q40_1,Q81_1,Q81_2,Q81_3,Q38.5,Q38.5_4_TEXT,Q38.5.5,Q38.5.5_4_TEXT,Q79,Q79_3_TEXT,Q41,Q42,Q43,Q80,Q44,Q45,Q82,Q82_13_TEXT,update_date
2023-11-01 3:49:28,675,R_6QHbSY7iQDFrDCq,NA,NA,George,NA,NA,NA,Nyapienya,NA,"MGR Maintenance,Routine Program Evaluation",NA,950,120,12,26,15,NA,31,8,NA,28,5,NA,NA,NA,NA,NA,NA,NA,No,NA,No,NA,14,14,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"Yes, EPI has given them a library",NA,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, EPI has built enough classrooms for them to use",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2023-11-01
2023-11-08 3:21:08,3838,R_2gmxEGTx03qi7hs,5.945799,-0.32744,George,NA,NA,NA,Afransua Dedewa MA Primary,NA,Routine Program Evaluation,NA,800,226,16,67,15,NA,43,Not yet,NA,Not yet,Not yet,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"No, they need a library",Yes,"Yes, another organization or the government has given them some","Yes, EPI has helped them get access to clean water","Yes, EPI has built enough classrooms for them to use",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2023-11-08
2023-11-09 2:33:21,2030,R_2OTXAMrI4oUSULz,5.897976,-0.276219,George,NA,NA,NA,Obosonu,NA,Routine Program Evaluation,NA,NA,312,15,92,29,NA,82,24,NA,24,18,NA,NA,NA,NA,NA,NA,NA,No,NA,Yes,8,5,5,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"Yes, EPI has given them a library",NA,"Yes, another organization or the government has given them some","Yes, EPI has helped them get access to clean water","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2023-11-09
2023-11-09 4:04:58,4682,R_mgQjS6Li9aIrHG6,5.912259,-0.256448,George,NA,NA,NA,Akwansu,NA,"Routine Program Evaluation,Other",Science kits microscope,1100,NA,16,74,26,NA,79,15,NA,20,8,NA,NA,NA,NA,NA,NA,NA,No,NA,Yes,4,6,6,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"No, they need a library",Yes,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2023-11-09
2023-11-10 2:01:57,1414,R_i7DixIPWrGCbiHl,NA,NA,George,NA,NA,NA,Mamakrom,NA,Routine Program Evaluation,NA,1500,280,13,86,16,NA,52,15,NA,14,13,NA,NA,NA,NA,NA,NA,NA,Yes,NA,No,NA,20,16 4 with teachers,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"Yes, another organization or the government has given them a library",NA,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2023-11-10
2023-11-13 3:41:40,665,R_iCS50c3lhR4ND2m,6.865386,-1.217725,George,NA,NA,NA,Domase,NA,Routine Program Evaluation,NA,900,149,10,36,No jhs,NA,N/A,NA,NA,NA,NA,3-5 km,NA,NA,NA,NA,NA,NA,No,NA,Yes,3,17 replaced and added,17,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"Yes, EPI has given them a library",NA,"Yes, EPI has helped build some","Yes, EPI has helped them get access to clean water","Yes, EPI has built enough classrooms for them to use",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,2023-11-13
2023-11-13 5:13:41,437,R_laYzmnnlCQg2fWw,6.907929,-1.193542,George,NA,NA,NA,Other:,Empowerplaygrounds Basic Mobia,"MGR Maintenance,Routine Program Evaluation",NA,900,210,1,Only lower primary,No yet,NA,N/A,NA,NA,NA,NA,The closest JHS is greater than 6 km distance from the school,NA,NA,NA,NA,NA,NA,No,NA,No,NA,20,20,Yes,NA,NA,NA,They don't use them,NA,NA,"Yes, EPI has given them a library",NA,"Yes, EPI has helped build some","Yes, EPI has helped them get access to clean water","Yes, EPI has built enough classrooms for them to use",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2023-11-13
2023-10-20 6:01:52,687,R_bm4ITT90w1cOh55,5.578255,-0.881685,George,NA,NA,NA,Pediatorkope,NA,Routine Program Evaluation,NA,800,120,11,41,8,NA,8,16,NA,24,5,NA,NA,NA,NA,NA,NA,NA,No,NA,Yes,8,18,14,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"No, they need a library",Yes,NA,"Yes, another organization or the government has given them something to provide clean water","Yes, EPI has built enough classrooms for them to use",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2023-10-20
2023-10-24 6:23:43,424,R_dNkNElaJsl6nXR3,5.986562,0.357017,George,NA,NA,NA,Dedewa,NA,Routine Program Evaluation,NA,NA,148,14,42,23,NA,47,12,NA,28,7,NA,NA,NA,NA,NA,NA,NA,Yes,NA,Yes,NA,6,6,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"No, they need a library",Yes,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2023-10-24
2023-10-24 7:27:43,1262,R_d1j7yEiHifj5hp2,5.952738,0.371377,George,NA,NA,NA,Ador Kope R/C Primary,NA,Routine Program Evaluation,NA,1500,243,15,92,24,NA,86,22,NA,22,15,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"No, they need a library",Yes,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2023-10-24
2023-11-16 2:29:59,620,R_4LaOI3sqej6TlR0,5.903093,-0.522268,George,NA,NA,NA,Nwawasua MA,NA,Routine Program Evaluation,NA,700,158,10,37,9,NA,9,10,NA,19,7,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"Yes, EPI has given them a library",NA,"Yes, EPI has helped build some","Yes, EPI has helped them get access to clean water","Yes, EPI has built enough classrooms for them to use",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2023-11-16
2023-11-16 4:28:19,2155,R_jUwvss7oj3v8JBQ,NA,NA,George,NA,NA,NA,Bomigo,NA,Routine Program Evaluation,NA,650,142,10,NA,12,NA,29,10,NA,33,6,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"Yes, EPI has given them a library",NA,"Yes, EPI has helped build some","Yes, EPI has helped them get access to clean water","Yes, EPI has built enough classrooms for them to use",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2023-11-16
2023-11-23 4:25:00,1091,R_8kEX48NIoYygwSb,5.897865,-0.276513,George,NA,NA,NA,Obelemanya,NA,Routine Program Evaluation,NA,800,267,14,75,0.2,NA,65,22,NA,28,14,NA,NA,NA,NA,NA,NA,NA,No,NA,No,NA,24,24,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"Yes, EPI has given them a library",NA,"Yes, another organization or the government has given them some","Yes, EPI has helped them get access to clean water","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2023-11-23
2023-12-06 4:30:39,1498,R_hn9kAArJVA7xDtC,7.29116,-2.405507,George,NA,NA,NA,Gourcy Burkina Faso School,NA,Routine Program Evaluation,NA,2500,530,34,135,49,NA,103,22,NA,0.16,22,NA,NA,NA,NA,NA,NA,NA,No,NA,Yes,5,23 broken 5 replaced,23,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"Yes, EPI has given them a library",NA,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2023-12-06
2023-12-06 5:38:25,1873,R_lYpLXcpNLjT0Vl2,7.281778,-2.435767,George,NA,NA,NA,Dedenya,NA,Routine Program Evaluation,NA,NA,205,10,52,20,NA,60,15,NA,15,11,NA,NA,NA,NA,NA,NA,NA,Yes,NA,No,NA,33,33,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"Yes, EPI has given them a library",NA,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","No, this school needs more classrooms or an upgrade to their current buildings",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,2023-12-06
2024-01-22 4:53:28,767,R_gxiCv5Gc11AGqbl,6.297161,-0.689404,Richard,NA,NA,NA,Begoro,NA,"MGR Maintenance,Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,1600,240,12,81,20,NA,64,20,NA,23,18,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,1-2 times in a term,5- This describes our school,3- This describes our school a little bit,"Yes, EPI has given them a library",NA,"Yes, another organization or the government has given them some","Yes, EPI has helped them get access to clean water","No, this school needs more classrooms or an upgrade to their current buildings",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-01-22
2018-10-25 8:18:55,0,R_mWg3Cywh2SQ2wVj,7.0194,-1.118,George,NA,NA,NA,Dagomba,NA,"Routine Program Evaluation,Other",Deliver library books,950,421,16,123,33,NA,93,28,NA,NA,28,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,"No, but they have poles or power lines",NA,Yes,Broken,36 broken one replaced,36,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"Yes, EPI has given them a library",N/A- this school already has a library,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2018-10-25
2018-10-18 4:55:55,0,R_3sU3zNl3aXuzy3F,6.15831,-0.337631,George,NA,NA,NA,Mpaem,NA,Other,Days for girls,900,141,15,98,12,NA,39,18,NA,NA,15,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,Yes,"Stolen,Broken",32 3 were replaced,24,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"Yes, EPI has given them a library",N/A- this school already has a library,"No, this school needs a toilet","No, this school needs a borehole or other clean water solution","No, this school needs more classrooms or an upgrade to their current buildings",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,2018-10-18
2018-10-23 11:25:48,0,R_2DMct4r7MWFvqQs,5.816177,-0.339607,George,NA,NA,NA,Afransua Dedewa M/A Primary School,NA,Routine Program Evaluation,NA,900,149,8,24,7,NA,N/A,N/A,NA,NA,N/A,3-5 km,NA,NA,NA,NA,NA,NA,No,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",24,21 for with teachers,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"No, they need a library","No, they need a classroom block or building for their library","No, this school needs a toilet",NA,"No, this school needs more classrooms or an upgrade to their current buildings",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,2018-10-23
2018-10-23 11:11:02,0,R_f7jGCmN225nArhT,5.816164,-0.339586,George,NA,NA,NA,Luta,NA,Routine Program Evaluation,NA,1500,160,14,56,12,NA,30,12,NA,NA,9,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",24,24,No,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"No, they need a library","No, they need a classroom block or building for their library","Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2018-10-23
2018-10-23 10:58:14,0,R_6MfUjEEf49xfB6X,5.816164,-0.339614,George,NA,NA,NA,Amuyaokope,NA,"MGR Maintenance,Surveyor Team Visit",NA,1650,303,15,90,27,NA,67,23,NA,NA,22,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",25,24 one for teachers,No,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"No, they need a library",Yes,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2018-10-23
2018-11-02 5:41:54,839,R_5h74bK7bwsZkaE0,6.005211,0.424903,George,NA,NA,NA,Terhey,NA,"MGR Maintenance,Routine Program Evaluation",NA,600,210,10,55,22,NA,44,8,NA,NA,8,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",8,8,No,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"No, they need a library","No, they need a classroom block or building for their library","No, this school needs a toilet","Yes, another organization or the government has given them something to provide clean water","No, this school needs more classrooms or an upgrade to their current buildings",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,2018-11-02
2018-11-02 3:23:02,2002,R_1TXbpxOXgTfPHu0,5.972188,0.423959,George,NA,NA,NA,Madavunu,NA,"MGR Maintenance,Routine Program Evaluation,Surveyor Team Visit",NA,800,220,15,61,15,NA,40,10,NA,NA,10,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",13,12,No,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"No, they need a library","No, they need a classroom block or building for their library","No, this school needs a toilet","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2018-11-02
2018-10-22 6:21:11,707,R_8hixYcJNAEhJXzE,10.860982,-0.900253,Richard,NA,NA,NA,Nyariga Girls School,NA,"MGR Maintenance,Surveyor Team Visit",NA,2000,115,8,N/A,N/A,NA,115,48,NA,NA,46,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",40,25,Yes,NA,NA,NA,1-2 times in a term,5- This describes our school,5- This describes our school,"No, they need a library",Yes,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","No, this school needs more classrooms or an upgrade to their current buildings",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,2018-10-22
2018-12-05 1:51:06,1258,R_hAaQf0sstNogtJb,5.121665,-1.951448,George,NA,NA,NA,Community School 9,NA,MGR Maintenance,NA,500,165,8,42,8,NA,31,5,NA,NA,5,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,"No, but they have poles or power lines",NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",20,17 3 for teachers,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"No, they need a library","No, they need a classroom block or building for their library","No, this school needs a toilet","Yes, another organization or the government has given them something to provide clean water","No, this school needs more classrooms or an upgrade to their current buildings",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,2018-12-05
2018-12-05 0:43:01,1232,R_0PzKJAN0ZwHSyHV,5.097388,-1.955845,George,NA,NA,NA,Community School 3,NA,"MGR Maintenance,Routine Program Evaluation",NA,500,90,7,NA,14,NA,N/A,N/A,NA,NA,N/A,3-5 km,NA,NA,NA,NA,NA,NA,No,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",18,13 5 for the teachers,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"Yes, EPI has given them a library",N/A- this school already has a library,"No, this school needs a toilet","Yes, another organization or the government has given them something to provide clean water","No, this school needs more classrooms or an upgrade to their current buildings",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2018-12-05
2018-11-14 2:41:35,11137,R_9qXRwNWlQJdTGZ4,7.802565,-1.012675,George,NA,NA,NA,Nwowom,NA,"Routine Program Evaluation,Surveyor Team Visit",NA,800,117,11,57,N|A,NA,N/A,N\A,NA,NA,N\A,The closest JHS is greater than 6 km distance from the school,NA,NA,NA,NA,NA,NA,Yes,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",6,4,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"No, they need a library","No, they need a classroom block or building for their library","No, this school needs a toilet","No, this school needs a borehole or other clean water solution",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,2018-11-14
2018-11-13 6:23:31,730,R_dtIb7AN7r0PFj6z,7.628581,-0.971122,George,NA,NA,NA,Old Konkompe,NA,"Routine Program Evaluation,Surveyor Team Visit",NA,800,273,13,60,Not yet only up to JHS 2,NA,18,N/A,NA,NA,N/A,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",13,Students have 13 one with a teacher,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"No, they need a library","No, they need a classroom block or building for their library","Yes, EPI has helped build some","No, this school needs a borehole or other clean water solution","No, this school needs more classrooms or an upgrade to their current buildings",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,2018-11-13
2018-11-13 3:37:47,1982,R_iZ8yUQOxUmMS5jo,7.662772,-0.990814,George,NA,NA,NA,Old Konkompe,NA,Routine Program Evaluation,NA,608,307,13,106,16,NA,N/A,N/A,NA,NA,N/A,3-5 km,NA,NA,NA,NA,NA,NA,"No, but they have poles or power lines",NA,No,Broken,17 broken ones replaced,17,Yes,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"No, they need a library",Yes,"No, this school needs a toilet","Yes, another organization or the government has given them something to provide clean water","No, this school needs more classrooms or an upgrade to their current buildings",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,2018-11-13
2018-11-12 5:01:02,1211,R_e1Ljncz3Z7M8dF0,5.862917,0.032036,George,NA,NA,NA,Dedenya,NA,Routine Program Evaluation,NA,800,338,16,113,48,NA,94,33,NA,NA,11,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,No,Stolen,0,No groups,No,NA,NA,NA,1-2 times in a term,5- This describes our school,5- This describes our school,"No, they need a library","No, they need a classroom block or building for their library","Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2018-11-12
2018-11-12 3:51:11,1907,R_oCzMPh7yGmfsS2h,5.848373,0.047051,George,NA,NA,NA,Mongpong Shai,NA,Routine Program Evaluation,NA,500,220,14,58,15,NA,46,19,NA,NA,15,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,Yes,NA,Yes,Stolen,1,No group,No,NA,NA,NA,3 or more times in a term,5- This describes our school,5- This describes our school,"No, they need a library",Yes,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No, they do not need anything or they need to work on their lantern program more.",NA,NA,2018-11-12
2019-01-18 4:16:04,965,R_1XAfpTduHxpDsVQ,5.550003052,-0.2167053223,Richard,NA,NA,NA,Bepotumtum,NA,"MGR Maintenance,Routine Program Evaluation",NA,300,85,5,35,5,NA,N/A,5,NA,0,0,1-2 km,NA,NA,NA,NA,NA,NA,"No, but they have poles or power lines",NA,Yes,"N/A- No lanterns are being reported lost, stolen, or broken",35,35,Yes,NA,NA,NA,Less than 1 time in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library",Yes,"Yes, another organization or the government has given them some","No, this school needs a borehole or other clean water solution","Yes, they already had enough classrooms or another organization has provided them",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-01-18
2019-01-29 1:53:40,1721,R_kCSuqUcfuEA3pT8,6.309175,-0.671575,Richard,NA,NA,NA,Wekpeti Abresu,NA,"MGR Maintenance,Surveyor Team Visit",NA,2000,168,12,104,18,NA,64,7,NA,19,7,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,No,"N/A- No lanterns are being reported lost, stolen, or broken",28,28,No,NA,NA,NA,1-2 times in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library",N/A- this school already has a library,"No, this school needs a toilet","No, this school needs a borehole or other clean water solution","Yes, they already had enough classrooms or another organization has provided them",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,2019-01-29
2019-02-01 3:37:32,760,R_9G1Dj3BUoC1PERl,6.16965,-0.198609,Richard,NA,NA,NA,Akeyeremateng,NA,"MGR Maintenance,Surveyor Team Visit",NA,600,103,12,82,8,NA,29,0,NA,0,0,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,Yes,"Lost,Broken",12,15,Yes,NA,NA,NA,Less than 1 time in a term,3- This describes our school a little bit,3- This describes our school a little bit,"No, they need a library","No, they need a classroom block or building for their library","Yes, another organization or the government has given them some","Yes, EPI has helped them get access to clean water","No, this school needs more classrooms or an upgrade to their current buildings",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-02-01
2019-02-28 8:25:50,494,R_9rdMQwWhDTdu36V,5.550201416,-0.2174072266,Richard,NA,NA,NA,Adenya,NA,"Routine Program Evaluation,Surveyor Team Visit",NA,400,162,16,47,20,NA,40,25,NA,15,25,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,Yes,Broken,44,40,Yes,NA,NA,NA,1-2 times in a term,3- This describes our school a little bit,5- This describes our school,"No, they need a library",Yes,"Yes, another organization or the government has given them some","Yes, another organization or the government has given them something to provide clean water","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-02-28
2019-02-28 8:34:09,356,R_eCgN2glCYbjNDF6,5.550201416,-0.2174072266,Richard,NA,NA,NA,Akeyeremateng,NA,"MGR Maintenance,Routine Program Evaluation,Surveyor Team Visit",NA,200,103,12,82,12,NA,29,8,NA,20,7,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,Yes,Lost,15,13,Yes,NA,NA,NA,1-2 times in a term,1- This does not describe our school,5- This describes our school,"No, they need a library","No, they need a classroom block or building for their library","Yes, another organization or the government has given them some","No, this school needs a borehole or other clean water solution","No, this school needs more classrooms or an upgrade to their current buildings",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,2019-02-28
2019-02-28 8:40:13,505,R_jZEGUy9WTEQSXqO,5.550201416,-0.2174072266,Richard,NA,NA,NA,Attabui,NA,"Routine Program Evaluation,Surveyor Team Visit,Project Update Visit",NA,1000,244,18,76,24,NA,59,13,NA,18,13,0 - This school has a Junior High School,NA,NA,NA,NA,NA,NA,No,NA,Yes,Lost,10,10,Yes,NA,NA,NA,1-2 times in a term,3- This describes our school a little bit,5- This describes our school,"Yes, EPI has given them a library",N/A- this school already has a library,"Yes, another organization or the government has given them some","Yes, EPI has helped them get access to clean water","Yes, they already had enough classrooms or another organization has provided them",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maybe in the future,NA,NA,2019-02-28
